arm,model_size,thinking,task,condition,density_class,index,instance_id,graph_id,exact,f1,abs_error,signed_error,parsed,hit_cap,pred,gold,n_nodes,n_edges,density_real,mean_degree,n_components,largest_cc,n_triangles,mean_clustering,target_id,target_degree,target_clustering,gold_is_yes,pair_common_neighbors,pair_distance,gold_magnitude,primer_chars,encoding_chars,n_new_tokens,resp_chars,n_node_mentions,uses_degree_sum,narrates_neighbors,enumerates_nodes
qwen3-1.7b-think,1.7b,1,connected_nodes,filler,0.5,35,connected_nodes/size40/p0.5/35,p0.5/35,0.0,0.9743589743589743,,,1,0,"0, 1, 4, 5, 10, 11, 12, 16, 19, 21, 23, 24, 26, 27, 30, 32, 34, 36, 37","0, 1, 4, 5, 10, 11, 12, 16, 19, 21, 23, 24, 26, 27, 28, 30, 32, 34, 36, 37",40,375,0.480769,18.75,1,40,1104,0.482607,17,20,0.531579,,,,,1829,4200,1422,2763,13,0,1,0
qwen3-1.7b-think,1.7b,1,edge_count,degree,0.5,36,edge_count/size40/p0.5/36,p0.5/36,0.0,0.0,357,-357,1,1,16,373,40,373,0.478205,18.65,1,40,1090,0.487038,,,,,,,373,909,4181,8192,15337,181,1,1,1
qwen3-1.7b-think,1.7b,1,edge_existence,all,0.5,36,edge_existence/size40/p0.5/36,p0.5/36,1.0,1.0,,,1,0,No,No,40,373,0.478205,18.65,1,40,1090,0.487038,8,18,0.470588,0,10,2,,4709,4181,2696,5852,66,0,0,1
qwen3-1.7b-think,1.7b,1,node_degree,clustering,0.5,37,node_degree/size40/p0.5/37,p0.5/37,0.0,0.0,2,-2,1,0,16,18,40,374,0.479487,18.7,1,40,1090,0.485278,39,18,0.45098,,,,18,1629,4199,992,2401,17,0,0,0
qwen3-1.7b-think,1.7b,1,node_count,none,0.5,38,node_count/size40/p0.5/38,p0.5/38,1.0,1.0,0,0,1,0,40,40,40,378,0.484615,18.9,1,40,1129,0.487115,,,,,,,40,0,4230,608,1784,1,0,0,0
qwen3-1.7b-think,1.7b,1,connected_nodes,rwse,0.5,38,connected_nodes/size40/p0.5/38,p0.5/38,1.0,1.0,,,1,0,"2, 3, 13, 15, 17, 22, 24, 27, 28, 30, 31, 32, 33, 36, 39","2, 3, 13, 15, 17, 22, 24, 27, 28, 30, 31, 32, 33, 36, 39",40,378,0.484615,18.9,1,40,1129,0.487115,5,15,0.542857,,,,,2949,4230,1817,4268,22,0,1,1
qwen3-1.7b-think,1.7b,1,edge_count,components,0.5,39,edge_count/size40/p0.5/39,p0.5/39,0.0,0.0,375,-375,1,1,13,388,40,388,0.497436,19.4,1,40,1242,0.505046,,,,,,,388,37,4310,8192,10611,39,0,0,1
qwen3-1.7b-think,1.7b,1,edge_existence,filler,0.5,39,edge_existence/size40/p0.5/39,p0.5/39,1.0,1.0,,,1,0,Yes,Yes,40,388,0.497436,19.4,1,40,1242,0.505046,4,19,0.491228,1,5,1,,1829,4310,678,1646,28,0,1,1
qwen3-1.7b-think,1.7b,1,node_degree,degree,0.5,40,node_degree/size40/p0.5/40,p0.5/40,1.0,1.0,0,0,1,0,26,26,40,405,0.519231,20.25,1,40,1413,0.532354,6,26,0.495385,,,,26,909,4423,5256,12690,132,0,1,1
qwen3-1.7b-think,1.7b,1,cycle_check,all,0.5,40,cycle_check/size40/p0.5/40,p0.5/40,1.0,1.0,,,1,0,Yes,"Yes, there is a cycle",40,405,0.519231,20.25,1,40,1413,0.532354,,,,1,,,,4709,4423,6301,23465,93,0,0,1
qwen3-1.7b-think,1.7b,1,connected_nodes,clustering,0.5,41,connected_nodes/size40/p0.5/41,p0.5/41,1.0,1.0,,,1,0,"4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 18, 21, 22, 23, 27, 28, 30, 33, 35","4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 18, 21, 22, 23, 27, 28, 30, 33, 35",40,370,0.474359,18.5,1,40,1014,0.464163,25,19,0.508772,,,,,1629,4172,2410,5463,22,0,1,1
qwen3-1.7b-think,1.7b,1,edge_count,none,0.5,42,edge_count/size40/p0.5/42,p0.5/42,0.0,0.0,358,-358,1,1,7,365,40,365,0.467949,18.25,1,40,1027,0.474576,,,,,,,365,0,4137,8192,11965,83,1,0,1
qwen3-1.7b-think,1.7b,1,edge_existence,rwse,0.5,42,edge_existence/size40/p0.5/42,p0.5/42,1.0,1.0,,,1,0,No,No,40,365,0.467949,18.25,1,40,1027,0.474576,33,15,0.552381,0,6,2,,2949,4137,1384,2895,36,0,0,1
qwen3-1.7b-think,1.7b,1,node_degree,components,0.5,43,node_degree/size40/p0.5/43,p0.5/43,1.0,1.0,0,0,1,0,19,19,40,361,0.462821,18.05,1,40,928,0.443179,27,19,0.450292,,,,19,37,4093,1551,3311,21,0,1,1
qwen3-1.7b-think,1.7b,1,cycle_check,filler,0.5,43,cycle_check/size40/p0.5/43,p0.5/43,1.0,1.0,,,1,0,Yes,"Yes, there is a cycle",40,361,0.462821,18.05,1,40,928,0.443179,,,,1,,,,1829,4093,1038,2856,9,0,0,0
qwen3-1.7b-think,1.7b,1,connected_nodes,degree,0.5,44,connected_nodes/size40/p0.5/44,p0.5/44,1.0,1.0,,,1,0,"4, 6, 7, 10, 11, 12, 22, 23, 27, 30, 32, 34, 35, 37, 39","4, 6, 7, 10, 11, 12, 22, 23, 27, 30, 32, 34, 35, 37, 39",40,376,0.482051,18.8,1,40,1098,0.482659,5,15,0.409524,,,,,909,4214,1234,2790,15,0,1,0
qwen3-1.7b-think,1.7b,1,node_count,all,0.5,45,node_count/size40/p0.5/45,p0.5/45,1.0,1.0,0,0,1,0,40,40,40,397,0.508974,19.85,1,40,1300,0.511172,,,,,,,40,4709,4369,995,1907,2,0,0,0
qwen3-1.7b-think,1.7b,1,edge_existence,clustering,0.5,45,edge_existence/size40/p0.5/45,p0.5/45,1.0,1.0,,,1,0,No,No,40,397,0.508974,19.85,1,40,1300,0.511172,8,21,0.514286,0,11,2,,1629,4369,1577,3701,45,0,0,1
qwen3-1.7b-think,1.7b,1,node_degree,none,0.5,46,node_degree/size40/p0.5/46,p0.5/46,1.0,1.0,0,0,1,0,17,17,40,391,0.501282,19.55,1,40,1242,0.504383,18,17,0.470588,,,,17,0,4323,1241,2778,20,0,0,1
qwen3-1.7b-think,1.7b,1,cycle_check,rwse,0.5,46,cycle_check/size40/p0.5/46,p0.5/46,1.0,1.0,,,1,1,Yes,"Yes, there is a cycle",40,391,0.501282,19.55,1,40,1242,0.504383,,,,1,,,,2949,4323,8192,23351,852,0,0,1
qwen3-1.7b-think,1.7b,1,connected_nodes,components,0.5,47,connected_nodes/size40/p0.5/47,p0.5/47,0.0,0.9473684210526316,,,1,0,"3, 4, 6, 7, 8, 11, 12, 13, 14, 15, 16, 17, 25, 28, 30, 31, 32, 35","3, 4, 6, 7, 8, 11, 12, 13, 14, 15, 16, 17, 25, 28, 30, 31, 32, 35, 37, 38",40,410,0.525641,20.5,1,40,1417,0.520119,34,20,0.536842,,,,,37,4450,1615,3242,9,0,0,0
qwen3-1.7b-think,1.7b,1,node_count,filler,0.5,48,node_count/size40/p0.5/48,p0.5/48,1.0,1.0,0,0,1,0,40,40,40,398,0.510256,19.9,1,40,1272,0.498231,,,,,,,40,1829,4398,450,1572,11,0,0,0
qwen3-1.7b-think,1.7b,1,edge_existence,degree,0.5,48,edge_existence/size40/p0.5/48,p0.5/48,1.0,1.0,,,1,0,Yes,Yes,40,398,0.510256,19.9,1,40,1272,0.498231,21,19,0.461988,1,7,1,,909,4398,1187,2717,41,0,1,1
qwen3-1.7b-think,1.7b,1,edge_count,all,0.5,49,edge_count/size40/p0.5/49,p0.5/49,0.0,0.0,42,-42,1,1,356,398,40,398,0.510256,19.9,1,40,1306,0.510871,,,,,,,398,4709,4378,8192,12754,181,1,0,1
qwen3-1.7b-think,1.7b,1,cycle_check,clustering,0.5,49,cycle_check/size40/p0.5/49,p0.5/49,1.0,1.0,,,1,0,Yes,"Yes, there is a cycle",40,398,0.510256,19.9,1,40,1306,0.510871,,,,1,,,,1629,4378,2605,7689,130,0,0,1
qwen3-1.7b-think,1.7b,1,connected_nodes,none,0.5,50,connected_nodes/size40/p0.5/50,p0.5/50,1.0,1.0,,,1,0,"0, 2, 6, 8, 9, 10, 12, 16, 17, 21, 23, 25, 26, 27, 28, 32, 36","0, 2, 6, 8, 9, 10, 12, 16, 17, 21, 23, 25, 26, 27, 28, 32, 36",40,387,0.496154,19.35,1,40,1210,0.493903,1,17,0.463235,,,,,0,4298,1418,2891,11,0,0,0
qwen3-1.7b-think,1.7b,1,node_count,rwse,0.5,51,node_count/size40/p0.5/51,p0.5/51,1.0,1.0,0,0,1,0,40,40,40,398,0.510256,19.9,1,40,1307,0.512039,,,,,,,40,2949,4385,959,2341,0,0,0,0
qwen3-1.7b-think,1.7b,1,edge_existence,components,0.5,51,edge_existence/size40/p0.5/51,p0.5/51,1.0,1.0,,,1,0,No,No,40,398,0.510256,19.9,1,40,1307,0.512039,23,21,0.542857,0,11,2,,37,4385,1171,2503,32,0,0,1
qwen3-1.7b-think,1.7b,1,edge_count,filler,0.5,52,edge_count/size40/p0.5/52,p0.5/52,0.0,0.0,388,-388,1,1,20,408,40,408,0.523077,20.4,1,40,1436,0.531988,,,,,,,408,1829,4456,8192,13287,47,1,0,1
qwen3-1.7b-think,1.7b,1,cycle_check,degree,0.5,52,cycle_check/size40/p0.5/52,p0.5/52,1.0,1.0,,,1,0,Yes,"Yes, there is a cycle",40,408,0.523077,20.4,1,40,1436,0.531988,,,,1,,,,909,4456,3465,10486,146,0,0,1
qwen3-1.7b-think,1.7b,1,node_degree,all,0.5,53,node_degree/size40/p0.5/53,p0.5/53,1.0,1.0,0,0,1,0,19,19,40,383,0.491026,19.15,1,40,1150,0.485195,15,19,0.502924,,,,19,4709,4262,3144,8547,67,0,1,1
qwen3-1.7b-think,1.7b,1,node_count,clustering,0.5,54,node_count/size40/p0.5/54,p0.5/54,1.0,1.0,0,0,1,0,40,40,40,356,0.45641,17.8,1,40,912,0.449735,,,,,,,40,1629,4053,1127,2697,1,0,0,0
qwen3-1.7b-think,1.7b,1,edge_existence,none,0.5,54,edge_existence/size40/p0.5/54,p0.5/54,1.0,1.0,,,1,0,No,No,40,356,0.45641,17.8,1,40,912,0.449735,1,18,0.464052,0,9,2,,0,4053,1186,2451,38,0,1,1
qwen3-1.7b-think,1.7b,1,edge_count,rwse,0.5,55,edge_count/size40/p0.5/55,p0.5/55,0.0,0.0,344,-344,1,1,36,380,40,380,0.487179,19.0,1,40,1146,0.489378,,,,,,,380,2949,4243,8192,12477,30,1,0,1
qwen3-1.7b-think,1.7b,1,cycle_check,components,0.5,55,cycle_check/size40/p0.5/55,p0.5/55,1.0,1.0,,,1,0,Yes,"Yes, there is a cycle",40,380,0.487179,19.0,1,40,1146,0.489378,,,,1,,,,37,4243,3895,7675,62,0,0,1
qwen3-1.7b-think,1.7b,1,node_degree,filler,0.5,56,node_degree/size40/p0.5/56,p0.5/56,0.0,0.0,3,-3,1,0,17,20,40,414,0.530769,20.7,1,40,1482,0.530869,32,20,0.557895,,,,20,1829,4491,1218,2587,15,0,0,0
qwen3-1.7b-think,1.7b,1,node_count,degree,0.5,57,node_count/size40/p0.5/57,p0.5/57,1.0,1.0,0,0,1,0,40,40,40,356,0.45641,17.8,1,40,940,0.457276,,,,,,,40,909,4059,1061,2676,4,1,1,0
qwen3-1.7b-think,1.7b,1,connected_nodes,all,0.5,57,connected_nodes/size40/p0.5/57,p0.5/57,0.0,0.967741935483871,,,1,0,"0, 5, 9, 10, 14, 16, 19, 22, 24, 25, 26, 30, 32, 33, 38","0, 5, 9, 10, 14, 16, 19, 22, 24, 25, 26, 30, 32, 33, 38, 39",40,356,0.45641,17.8,1,40,940,0.457276,35,16,0.533333,,,,,4709,4059,1556,3444,20,0,0,1
qwen3-1.7b-think,1.7b,1,edge_count,clustering,0.5,58,edge_count/size40/p0.5/58,p0.5/58,0.0,0.0,393,-393,1,1,3,396,40,396,0.507692,19.8,1,40,1309,0.51288,,,,,,,396,1629,4367,8192,12809,152,1,0,1
qwen3-1.7b-think,1.7b,1,cycle_check,none,0.5,58,cycle_check/size40/p0.5/58,p0.5/58,1.0,1.0,,,1,0,Yes,"Yes, there is a cycle",40,396,0.507692,19.8,1,40,1309,0.51288,,,,1,,,,0,4367,7117,14162,64,0,0,1
qwen3-1.7b-think,1.7b,1,node_degree,rwse,0.5,59,node_degree/size40/p0.5/59,p0.5/59,0.0,0.0,1,-1,1,0,16,17,40,391,0.501282,19.55,1,40,1257,0.506904,23,17,0.544118,,,,17,2949,4330,1109,3082,20,0,1,1
qwen3-1.7b-think,1.7b,1,node_count,components,0.5,60,node_count/size40/p0.5/60,p0.5/60,1.0,1.0,0,0,1,0,40,40,40,372,0.476923,18.6,1,40,1050,0.475239,,,,,,,40,37,4190,1297,3188,1,0,0,0
qwen3-1.7b-think,1.7b,1,connected_nodes,filler,0.5,60,connected_nodes/size40/p0.5/60,p0.5/60,1.0,1.0,,,1,0,"2, 4, 5, 6, 7, 14, 15, 16, 17, 19, 21, 22, 24, 26, 27, 28, 31, 33, 35, 36, 38","2, 4, 5, 6, 7, 14, 15, 16, 17, 19, 21, 22, 24, 26, 27, 28, 31, 33, 35, 36, 38",40,372,0.476923,18.6,1,40,1050,0.475239,18,21,0.466667,,,,,1829,4190,1319,2713,8,0,1,0
qwen3-1.7b-think,1.7b,1,edge_count,degree,0.5,61,edge_count/size40/p0.5/61,p0.5/61,0.0,0.0,383,-383,1,1,20,403,40,403,0.516667,20.15,1,40,1350,0.512763,,,,,,,403,909,4425,8192,16694,332,1,0,1
qwen3-1.7b-think,1.7b,1,edge_existence,all,0.5,61,edge_existence/size40/p0.5/61,p0.5/61,1.0,1.0,,,1,0,No,No,40,403,0.516667,20.15,1,40,1350,0.512763,4,21,0.47619,0,10,2,,4709,4425,1599,3310,66,0,0,1
qwen3-1.7b-think,1.7b,1,node_degree,clustering,0.5,62,node_degree/size40/p0.5/62,p0.5/62,0.0,0.0,3,-3,1,0,17,20,40,388,0.497436,19.4,1,40,1195,0.496481,11,20,0.478947,,,,20,1629,4303,1029,2105,13,0,0,0
qwen3-1.7b-think,1.7b,1,node_count,none,0.5,63,node_count/size40/p0.5/63,p0.5/63,1.0,1.0,0,0,1,0,40,40,40,377,0.483333,18.85,1,40,1094,0.478123,,,,,,,40,0,4231,1390,2944,0,0,0,0
qwen3-1.7b-think,1.7b,1,connected_nodes,rwse,0.5,63,connected_nodes/size40/p0.5/63,p0.5/63,1.0,1.0,,,1,0,"0, 1, 4, 6, 12, 13, 14, 17, 19, 21, 22, 23, 24, 28, 30, 31, 33, 35, 36, 37, 38","0, 1, 4, 6, 12, 13, 14, 17, 19, 21, 22, 23, 24, 28, 30, 31, 33, 35, 36, 37, 38",40,377,0.483333,18.85,1,40,1094,0.478123,10,21,0.514286,,,,,2949,4231,1487,2979,9,0,0,0
qwen3-1.7b-think,1.7b,1,edge_count,components,0.5,64,edge_count/size40/p0.5/64,p0.5/64,0.0,0.0,364,-364,1,1,26,390,40,390,0.5,19.5,1,40,1238,0.501338,,,,,,,390,37,4319,8192,11260,49,1,0,1
qwen3-1.7b-think,1.7b,1,edge_existence,filler,0.5,64,edge_existence/size40/p0.5/64,p0.5/64,1.0,1.0,,,1,0,Yes,Yes,40,390,0.5,19.5,1,40,1238,0.501338,11,24,0.474638,1,9,1,,1829,4319,768,1982,30,0,1,1
qwen3-1.7b-think,1.7b,1,node_degree,degree,0.5,65,node_degree/size40/p0.5/65,p0.5/65,1.0,1.0,0,0,1,0,18,18,40,380,0.487179,19.0,1,40,1140,0.488514,11,18,0.496732,,,,18,909,4236,2186,5204,67,0,1,1
qwen3-1.7b-think,1.7b,1,cycle_check,all,0.5,65,cycle_check/size40/p0.5/65,p0.5/65,1.0,1.0,,,1,0,Yes,"Yes, there is a cycle",40,380,0.487179,19.0,1,40,1140,0.488514,,,,1,,,,4709,4236,3997,13763,128,0,0,1
qwen3-1.7b-think,1.7b,1,connected_nodes,clustering,0.5,66,connected_nodes/size40/p0.5/66,p0.5/66,1.0,1.0,,,1,0,"1, 5, 6, 7, 8, 9, 10, 13, 14, 15, 17, 18, 21, 22, 23, 24, 25, 26, 28, 33, 35","1, 5, 6, 7, 8, 9, 10, 13, 14, 15, 17, 18, 21, 22, 23, 24, 25, 26, 28, 33, 35",40,375,0.480769,18.75,1,40,1088,0.478745,34,21,0.452381,,,,,1629,4198,1558,2810,7,0,0,0
qwen3-1.7b-think,1.7b,1,edge_count,none,0.5,67,edge_count/size40/p0.5/67,p0.5/67,0.0,0.0,374,-374,1,1,13,387,40,387,0.496154,19.35,1,40,1197,0.498359,,,,,,,387,0,4284,8192,12210,43,1,1,1
qwen3-1.7b-think,1.7b,1,edge_existence,rwse,0.5,67,edge_existence/size40/p0.5/67,p0.5/67,1.0,1.0,,,1,0,No,No,40,387,0.496154,19.35,1,40,1197,0.498359,34,18,0.503268,0,8,2,,2949,4284,1179,2537,30,0,0,1
qwen3-1.7b-think,1.7b,1,node_degree,components,0.5,68,node_degree/size40/p0.5/68,p0.5/68,1.0,1.0,0,0,1,0,22,22,40,392,0.502564,19.6,1,40,1240,0.49933,3,22,0.497835,,,,22,37,4334,1618,3722,19,0,1,0
qwen3-1.7b-think,1.7b,1,cycle_check,filler,0.5,68,cycle_check/size40/p0.5/68,p0.5/68,1.0,1.0,,,1,0,Yes,"Yes, there is a cycle",40,392,0.502564,19.6,1,40,1240,0.49933,,,,1,,,,1829,4334,984,3071,11,0,0,0
qwen3-1.7b-think,1.7b,1,connected_nodes,degree,0.5,69,connected_nodes/size40/p0.5/69,p0.5/69,1.0,1.0,,,1,0,"3, 6, 7, 8, 10, 11, 12, 13, 14, 17, 18, 20, 21, 25, 26, 27, 28, 30, 34, 35, 36, 38, 39","3, 6, 7, 8, 10, 11, 12, 13, 14, 17, 18, 20, 21, 25, 26, 27, 28, 30, 34, 35, 36, 38, 39",40,373,0.478205,18.65,1,40,1059,0.470737,16,23,0.450593,,,,,909,4203,2929,5305,17,0,1,0
qwen3-1.7b-think,1.7b,1,node_count,all,0.5,70,node_count/size40/p0.5/70,p0.5/70,1.0,1.0,0,0,1,0,40,40,40,388,0.497436,19.4,1,40,1212,0.493177,,,,,,,40,4709,4290,1148,2590,0,0,1,0
qwen3-1.7b-think,1.7b,1,edge_existence,clustering,0.5,70,edge_existence/size40/p0.5/70,p0.5/70,1.0,1.0,,,1,0,Yes,Yes,40,388,0.497436,19.4,1,40,1212,0.493177,36,19,0.438596,1,11,1,,1629,4290,995,2315,30,0,1,1
qwen3-1.7b-think,1.7b,1,node_degree,none,0.5,71,node_degree/size40/p0.5/71,p0.5/71,0.0,0.0,2,-2,1,0,18,20,40,411,0.526923,20.55,1,40,1453,0.527624,11,20,0.468421,,,,20,0,4455,1085,2266,14,0,0,0
qwen3-1.7b-think,1.7b,1,cycle_check,rwse,0.5,71,cycle_check/size40/p0.5/71,p0.5/71,1.0,1.0,,,1,0,Yes,"Yes, there is a cycle",40,411,0.526923,20.55,1,40,1453,0.527624,,,,1,,,,2949,4455,1035,3662,37,0,0,1
qwen3-1.7b-think,1.7b,1,connected_nodes,components,0.5,72,connected_nodes/size40/p0.5/72,p0.5/72,0.0,0.8181818181818181,,,1,0,"2, 3, 5, 8, 11, 13, 14, 15, 16, 17, 18, 21, 25, 27, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38, 39","2, 3, 5, 8, 11, 13, 14, 15, 16, 17, 18, 21, 25, 27, 28, 29, 33, 35, 36",40,405,0.519231,20.25,1,40,1371,0.515741,10,19,0.444444,,,,,37,4441,2010,4043,16,0,1,0
qwen3-1.7b-think,1.7b,1,node_count,filler,0.5,73,node_count/size40/p0.5/73,p0.5/73,1.0,1.0,0,0,1,0,40,40,40,401,0.514103,20.05,1,40,1333,0.511331,,,,,,,40,1829,4400,454,1602,9,0,0,0
qwen3-1.7b-think,1.7b,1,edge_existence,degree,0.5,73,edge_existence/size40/p0.5/73,p0.5/73,1.0,1.0,,,1,0,Yes,Yes,40,401,0.514103,20.05,1,40,1333,0.511331,34,19,0.497076,1,5,1,,909,4400,1440,3607,52,0,0,1
qwen3-1.7b-think,1.7b,1,edge_count,all,0.5,74,edge_count/size40/p0.5/74,p0.5/74,1.0,1.0,0,0,1,1,374,374,40,374,0.479487,18.7,1,40,1139,0.502709,,,,,,,374,4709,4180,8192,11114,135,1,1,1
qwen3-1.7b-think,1.7b,1,cycle_check,clustering,0.5,74,cycle_check/size40/p0.5/74,p0.5/74,1.0,1.0,,,1,0,Yes,"Yes, there is a cycle",40,374,0.479487,18.7,1,40,1139,0.502709,,,,1,,,,1629,4180,2519,7333,44,0,0,1
qwen3-1.7b-think,1.7b,1,connected_nodes,none,0.5,75,connected_nodes/size40/p0.5/75,p0.5/75,1.0,1.0,,,1,0,"0, 2, 4, 6, 7, 8, 9, 12, 14, 15, 17, 19, 21, 24, 28, 35, 36, 37, 38, 39","0, 2, 4, 6, 7, 8, 9, 12, 14, 15, 17, 19, 21, 24, 28, 35, 36, 37, 38, 39",40,414,0.530769,20.7,1,40,1467,0.530208,3,20,0.505263,,,,,0,4493,1329,2549,10,0,1,0
qwen3-1.7b-think,1.7b,1,node_count,rwse,0.5,76,node_count/size40/p0.5/76,p0.5/76,1.0,1.0,0,0,1,0,40,40,40,374,0.479487,18.7,1,40,1105,0.486467,,,,,,,40,2949,4186,1619,3083,1,0,0,0
qwen3-1.7b-think,1.7b,1,edge_existence,components,0.5,76,edge_existence/size40/p0.5/76,p0.5/76,1.0,1.0,,,1,0,No,No,40,374,0.479487,18.7,1,40,1105,0.486467,2,18,0.437908,0,9,2,,37,4186,1434,3090,52,0,1,1
qwen3-1.7b-think,1.7b,1,edge_count,filler,0.5,77,edge_count/size40/p0.5/77,p0.5/77,0.0,0.0,367,-367,1,1,25,392,40,392,0.502564,19.6,1,40,1260,0.503959,,,,,,,392,1829,4334,8192,13076,75,1,0,1
qwen3-1.7b-think,1.7b,1,cycle_check,degree,0.5,77,cycle_check/size40/p0.5/77,p0.5/77,0.0,0.0,,,1,1,No,"Yes, there is a cycle",40,392,0.502564,19.6,1,40,1260,0.503959,,,,1,,,,909,4334,8192,14754,251,1,0,1
qwen3-1.7b-think,1.7b,1,node_degree,all,0.5,78,node_degree/size40/p0.5/78,p0.5/78,0.0,0.0,1,-1,1,0,18,19,40,394,0.505128,19.7,1,40,1257,0.502024,9,19,0.520468,,,,19,4709,4335,949,2132,12,0,0,0
qwen3-1.7b-think,1.7b,1,node_count,clustering,0.5,79,node_count/size40/p0.5/79,p0.5/79,1.0,1.0,0,0,1,0,40,40,40,408,0.523077,20.4,1,40,1426,0.527767,,,,,,,40,1629,4453,798,2151,2,0,0,0
qwen3-1.7b-think,1.7b,1,edge_existence,none,0.5,79,edge_existence/size40/p0.5/79,p0.5/79,1.0,1.0,,,1,0,Yes,Yes,40,408,0.523077,20.4,1,40,1426,0.527767,2,25,0.52,1,13,1,,0,4453,674,1825,27,0,0,1
qwen3-1.7b-think,1.7b,1,edge_count,rwse,0.5,80,edge_count/size40/p0.5/80,p0.5/80,0.0,0.0,374,-374,1,1,18,392,40,392,0.502564,19.6,1,40,1221,0.489846,,,,,,,392,2949,4334,8192,14385,72,1,1,1
qwen3-1.7b-think,1.7b,1,cycle_check,components,0.5,80,cycle_check/size40/p0.5/80,p0.5/80,1.0,1.0,,,1,0,Yes,"Yes, there is a cycle",40,392,0.502564,19.6,1,40,1221,0.489846,,,,1,,,,37,4334,938,3416,30,0,0,1
qwen3-1.7b-think,1.7b,1,node_degree,filler,0.5,81,node_degree/size40/p0.5/81,p0.5/81,0.0,0.0,2,-2,1,0,13,15,40,381,0.488462,19.05,1,40,1149,0.490755,36,15,0.514286,,,,15,1829,4251,843,2088,13,0,0,0
qwen3-1.7b-think,1.7b,1,node_count,degree,0.5,82,node_count/size40/p0.5/82,p0.5/82,1.0,1.0,0,0,1,0,40,40,40,374,0.479487,18.7,1,40,1064,0.470556,,,,,,,40,909,4202,3226,6347,41,1,0,1
qwen3-1.7b-think,1.7b,1,connected_nodes,all,0.5,82,connected_nodes/size40/p0.5/82,p0.5/82,0.0,0.9696969696969697,,,1,0,"0, 7, 11, 13, 14, 15, 17, 18, 20, 22, 25, 28, 30, 33, 35, 38","0, 7, 11, 13, 14, 15, 17, 18, 20, 22, 25, 28, 30, 33, 35, 36, 38",40,374,0.479487,18.7,1,40,1064,0.470556,10,17,0.536765,,,,,4709,4202,1270,2688,15,0,0,0
qwen3-1.7b-think,1.7b,1,edge_count,clustering,0.5,83,edge_count/size40/p0.5/83,p0.5/83,0.0,0.0,418,-418,1,1,5,423,40,423,0.542308,21.15,1,40,1602,0.551722,,,,,,,423,1629,4567,8192,12082,26,1,0,1
qwen3-1.7b-think,1.7b,1,cycle_check,none,0.5,83,cycle_check/size40/p0.5/83,p0.5/83,1.0,1.0,,,1,0,Yes,"Yes, there is a cycle",40,423,0.542308,21.15,1,40,1602,0.551722,,,,1,,,,0,4567,7429,15568,63,0,0,1
qwen3-1.7b-think,1.7b,1,node_degree,rwse,0.5,84,node_degree/size40/p0.5/84,p0.5/84,1.0,1.0,0,0,1,0,21,21,40,391,0.501282,19.55,1,40,1240,0.502171,15,21,0.509524,,,,21,2949,4312,1483,3480,18,0,0,0
qwen3-1.7b-think,1.7b,1,node_count,components,0.5,85,node_count/size40/p0.5/85,p0.5/85,1.0,1.0,0,0,1,0,40,40,40,415,0.532051,20.75,1,40,1498,0.536505,,,,,,,40,37,4500,828,2188,3,0,0,0
qwen3-1.7b-think,1.7b,1,connected_nodes,filler,0.5,85,connected_nodes/size40/p0.5/85,p0.5/85,1.0,1.0,,,1,0,"0, 2, 3, 6, 7, 11, 15, 16, 17, 18, 19, 22, 23, 24, 25, 26, 27, 28, 30, 35, 38, 39","0, 2, 3, 6, 7, 11, 15, 16, 17, 18, 19, 22, 23, 24, 25, 26, 27, 28, 30, 35, 38, 39",40,415,0.532051,20.75,1,40,1498,0.536505,14,22,0.506494,,,,,1829,4500,2809,5157,13,0,1,0
qwen3-1.7b-think,1.7b,1,edge_count,degree,0.5,86,edge_count/size40/p0.5/86,p0.5/86,0.0,0.0,374,-374,1,1,22,396,40,396,0.507692,19.8,1,40,1296,0.510522,,,,,,,396,909,4341,8192,13793,223,1,0,1
qwen3-1.7b-think,1.7b,1,edge_existence,all,0.5,86,edge_existence/size40/p0.5/86,p0.5/86,1.0,1.0,,,1,0,No,No,40,396,0.507692,19.8,1,40,1296,0.510522,16,15,0.514286,0,7,2,,4709,4341,1230,2534,38,0,1,1
qwen3-1.7b-think,1.7b,1,node_degree,clustering,0.5,87,node_degree/size40/p0.5/87,p0.5/87,0.0,0.0,3,3,1,0,22,19,40,395,0.50641,19.75,1,40,1270,0.502779,26,19,0.473684,,,,19,1629,4359,2186,4313,29,0,0,1
qwen3-1.7b-think,1.7b,1,node_count,none,0.5,88,node_count/size40/p0.5/88,p0.5/88,1.0,1.0,0,0,1,0,40,40,40,402,0.515385,20.1,1,40,1316,0.50591,,,,,,,40,0,4421,841,1990,0,0,0,0
qwen3-1.7b-think,1.7b,1,connected_nodes,rwse,0.5,88,connected_nodes/size40/p0.5/88,p0.5/88,1.0,1.0,,,1,0,"1, 3, 6, 7, 8, 10, 11, 12, 14, 23, 27, 30, 33, 34, 38, 39","1, 3, 6, 7, 8, 10, 11, 12, 14, 23, 27, 30, 33, 34, 38, 39",40,402,0.515385,20.1,1,40,1316,0.50591,0,16,0.516667,,,,,2949,4421,1413,3554,13,0,1,0
